nr,x1_izolat_g,x2_pasta_g,x3_syrop_g,x4_quinoa_g,koszt_PLN,bialko_g,tluszcz_g,spelnia_ograniczenia
5162,26.937,26.2147,30.4053,16.443,808.6043,33.099,14.0939,1
5163,22.5568,28.2553,34.7311,14.4568,741.8949,29.3889,14.995,1
5164,32.7364,31.7185,26.9957,8.5494,894.0776,38.5893,16.3722,1
5165,22.6684,36.9847,28.8794,11.4675,765.2095,31.2532,19.1804,1
5166,39.564,16.4946,28.0589,15.8824,968.6205,41.9548,9.2003,1
5167,39.9475,21.8765,29.6175,8.5585,971.4297,42.6201,11.4518,1
5168,34.7461,37.4513,15.0216,12.7809,957.9875,42.4237,19.4925,1
5169,39.5937,20.4546,23.9491,16.0026,983.3006,42.9883,11.1875,1
5170,34.1008,31.7741,21.1877,12.9374,928.5841,40.4455,16.6633,1
5171,36.9783,28.5257,28.3003,6.1957,941.5909,41.2793,14.6346,1
5172,39.0155,38.8121,16.9618,5.2107,1006.2142,45.5464,19.7187,1
5173,18.6959,28.6939,33.9567,18.6535,696.1756,26.6113,15.4662,1
5174,19.662,38.2392,17.3554,24.7434,762.8277,30.7196,20.6042,0
5175,39.1598,19.6987,29.8281,11.3134,959.8621,41.7523,10.5282,1
5176,19.8832,27.334,30.8703,21.9125,719.5957,27.7961,14.9818,1
5177,29.6328,17.694,31.5215,21.1516,834.6927,34.0543,10.1161,1
5178,28.4887,26.1743,25.9601,19.3769,841.3155,34.8962,14.2498,1
5179,35.7843,31.7929,16.7801,15.6427,962.8603,42.3441,16.835,1
5180,24.6356,30.1814,28.8898,16.2932,786.3667,31.9985,16.0683,1
5181,31.6819,20.229,31.847,16.2421,860.5972,35.8449,11.089,1
5182,37.776,34.5453,22.444,5.2347,972.1407,43.3676,17.5867,1
5183,27.2784,33.1986,26.2634,13.2596,828.7887,34.7065,17.3949,1
5184,23.0932,28.3057,25.1499,23.4512,777.3685,31.1435,15.5599,1
5185,26.7456,34.8685,23.7579,14.628,830.4802,34.8361,18.3119,1
5186,13.3076,38.0981,27.0888,21.5055,654.1272,24.5121,20.3394,0
5187,37.6783,20.6318,29.5009,12.189,942.7924,40.7749,11.0472,1
5188,29.2161,29.1474,26.7845,14.8521,849.421,35.6606,15.4648,1
5189,32.2189,38.1755,19.6191,9.9865,912.9664,39.939,19.687,1
5190,34.9226,18.6397,22.4514,23.9863,928.4986,39.4484,10.759,1
5191,28.1429,29.4756,24.4541,17.9274,843.1612,35.2073,15.8134,1
5192,23.378,19.3764,34.5649,22.6807,748.2186,29.0596,11.049,1
5193,31.8641,31.7925,28.2721,8.0713,879.3815,37.7558,16.3805,1
5194,33.9213,38.8443,21.8487,5.3857,927.8924,40.9943,19.7453,1
5195,39.3695,32.8298,17.8176,9.9831,1005.0811,45.0376,17.0139,1
5196,36.878,33.1071,15.9417,14.0732,979.7032,43.4372,17.398,1
5197,16.1628,39.813,21.4369,22.5873,707.6305,27.662,21.2617,0
5198,30.1904,34.2836,19.7688,15.7572,885.2149,37.9482,18.0872,1
5199,30.2186,16.5178,31.7604,21.5032,840.7106,34.3367,9.5491,1
5200,27.8136,29.5799,32.842,9.7645,813.9337,33.7942,15.3758,1
5201,33.9412,34.1919,18.5345,13.3325,935.7572,40.9616,17.8959,1
5202,34.7172,29.4208,20.7971,15.0649,936.2845,40.7098,15.6143,1
5203,27.5352,31.2714,31.8751,9.3183,814.2005,33.9041,16.1948,1
5204,16.2011,30.9737,28.3918,24.4334,682.8256,25.7451,16.9528,1
5205,11.0896,32.7697,34.8291,21.3116,600.517,21.1567,17.6636,0
5206,34.0369,24.7475,34.9799,6.2356,882.8952,37.6931,12.7479,1
5207,24.256,19.6402,33.7397,22.3641,761.8011,29.8714,11.1619,1
5208,24.8317,29.4463,23.4411,22.281,804.7957,32.8294,16.06,1
5209,21.9821,37.0004,28.1153,12.9021,758.9309,30.8403,19.2743,1
5210,22.9134,30.9423,30.5264,15.618,760.3091,30.5441,16.4082,1
5211,19.7701,35.4496,28.7886,15.9917,728.4855,28.8943,18.6843,1
5212,35.5981,22.2694,30.5561,11.5764,914.443,39.2264,11.8293,1
5213,25.6909,15.932,33.7742,24.6029,777.7802,30.5492,9.4422,1
5214,33.9499,32.559,18.1989,15.2922,936.0563,40.8356,17.197,1
5215,27.0333,27.3146,21.799,23.8531,836.1764,34.498,15.0885,1
5216,35.9113,20.4902,28.037,15.5614,925.0255,39.6213,11.1788,1
5217,24.6914,34.0991,34.4699,6.7396,772.2822,31.6906,17.4539,1
5218,35.7596,22.9832,16.7549,24.5022,958.2226,41.3598,12.9618,1
5219,24.9227,29.8896,32.3864,12.8013,779.3193,31.695,15.7129,1
5220,25.1929,30.9137,19.1855,24.7079,822.8123,33.8612,16.9393,1
5221,26.2506,30.0009,29.1316,14.6169,805.7383,33.1721,15.8775,1
5222,24.5497,32.9307,28.5439,13.9757,787.705,32.284,17.3039,1
5223,35.7741,23.7606,18.6574,21.8079,953.0845,41.19,13.1888,1
5224,26.4762,37.344,18.845,17.3347,843.0901,35.5915,19.7121,1
5225,23.3091,38.141,22.6003,15.9496,792.6329,32.7464,20.0275,0
5226,21.0935,37.9574,25.4977,15.4515,756.1541,30.6367,19.9058,1
5227,26.5554,27.5068,28.8103,17.1274,809.2653,33.1744,14.7811,1
5228,36.5518,21.9144,25.3115,16.2224,941.9202,40.6463,11.9305,1
5229,12.7741,38.5721,30.2865,18.3673,638.1027,23.7111,20.3881,0
5230,39.8303,20.3976,21.6008,18.1713,993.275,43.4906,11.2891,1
5231,21.6018,37.8837,33.3473,7.1672,738.9225,29.916,19.3719,1
5232,32.0151,15.969,33.1143,18.9016,858.8306,35.4521,9.1186,1
5233,18.8153,30.6755,34.2604,16.2488,697.7474,26.8775,16.3127,1
5234,34.4802,31.1843,29.2603,5.0752,908.8136,39.5388,15.8967,1
5235,36.6146,26.0264,15.9218,21.4372,972.9305,42.461,14.2995,1
5236,23.9838,18.3704,33.9301,23.7157,757.1919,29.4982,10.6082,1
5237,27.3099,27.0028,22.5554,23.1319,837.2085,34.5681,14.8893,1
5238,15.9349,36.5572,24.6893,22.8186,693.3971,26.6753,19.6477,1
5239,23.0881,19.5987,33.2065,24.1068,748.7807,29.0539,11.2458,1
5240,25.6852,23.3175,26.9541,24.0432,801.8611,32.3121,13.1013,1
5241,35.4683,32.7222,24.1322,7.6772,937.3183,41.1768,16.8218,1
5242,34.8715,27.6317,26.2925,11.2044,920.8317,39.8609,14.4881,1
5243,31.1419,34.0955,17.5066,17.2559,903.8022,38.9675,18.0831,1
5244,39.1894,30.7385,22.125,7.9471,988.8619,44.0677,15.8461,1
5245,26.2862,32.5471,26.2236,14.9431,816.1796,33.8864,17.1701,1
5246,37.5516,25.0901,22.4891,14.8692,964.4732,42.1507,13.4372,1
5247,21.24,29.9792,28.7967,19.9841,744.0992,29.4086,16.1886,1
5248,18.0823,34.8321,22.8879,24.1976,724.7813,28.3698,18.8679,1
5249,30.6675,23.8502,25.9214,19.5609,867.5051,36.3018,13.0987,1
5250,11.9911,36.6603,32.6586,18.6901,620.2434,22.5737,19.4515,0
5251,30.8317,19.5825,32.14,17.4457,848.768,35.0866,10.838,1
5252,28.2212,17.3056,32.4375,22.0357,814.1047,32.8104,9.9749,1
5253,39.8435,30.1163,20.4306,9.6096,1001.8103,44.7336,15.6347,1
5254,33.4163,18.5617,29.1679,18.854,889.4814,37.3547,10.4121,1
5255,38.5101,23.3343,17.8504,20.3052,989.4917,43.3354,12.8855,1
5256,17.1981,31.3578,27.8192,23.6249,697.1975,26.6252,17.0964,1
5257,32.9356,26.3906,28.7779,11.8958,888.5569,37.9051,13.9091,1
5258,21.1926,39.2069,30.8114,8.789,742.077,30.1056,20.1308,0
5259,29.0938,30.9295,33.7937,6.1831,827.7564,34.7824,15.8357,1
5260,39.4063,19.3345,26.5439,14.7153,972.6143,42.3594,10.5502,1
5261,16.7616,27.107,32.9282,23.2032,674.2894,25.1107,14.9457,1
5262,26.7517,28.0631,27.4158,17.7694,816.1797,33.58,15.0977,1
5263,26.2382,20.8064,32.5302,20.4253,790.7898,31.6755,11.6287,1
5264,33.885,38.0778,20.4808,7.5565,931.1592,41.0739,19.4923,1
5265,35.6854,19.3558,30.4696,14.4892,914.3368,38.9843,10.5472,1
5266,18.6498,37.4109,29.6501,14.2892,712.8774,28.138,19.5628,1
5267,32.0663,30.4822,27.7068,9.7447,882.9499,37.8445,15.8258,1
5268,26.727,31.1932,25.1541,16.9257,824.2223,34.2222,16.6122,1
5269,37.1399,33.7409,16.3759,12.7433,981.9912,43.6452,17.635,1
5270,25.7292,28.1528,34.512,11.606,782.156,31.8194,14.7727,1
5271,14.2378,39.5547,31.6071,14.6003,652.9291,24.7468,20.6534,0
5272,17.9304,39.1265,32.0346,10.9085,697.5897,27.4462,20.2178,0
5273,39.4997,31.1545,20.0942,9.2517,999.0403,44.6335,16.1323,1
5274,28.7137,31.8647,20.3458,19.0757,863.8168,36.4792,17.0769,1
5275,30.0316,31.6306,29.6821,8.6557,852.1641,36.1479,16.3346,1
5276,26.1618,36.1412,26.0315,11.6654,816.9985,34.2141,18.7705,1
5277,37.2476,16.5034,29.4465,16.8025,935.5075,40.0011,9.2599,1
5278,26.862,31.478,27.0323,14.6278,820.4167,34.0932,16.6167,1
5279,34.9313,25.2752,31.9608,7.8327,903.3959,38.8535,13.1076,1
5280,28.0125,31.6135,31.3706,9.0033,821.8511,34.3751,16.347,1
5281,20.0911,35.0295,30.7151,14.1643,726.5086,28.8224,18.3646,1
5282,19.2412,28.3113,34.3473,18.1001,701.6294,26.929,15.2417,1
5283,33.287,19.831,24.0402,22.8418,903.882,38.1139,11.286,1
5284,20.0981,36.2831,25.7508,17.868,742.1151,29.6606,19.2136,1
5285,31.0181,28.1416,18.4439,22.3964,896.4658,38.0872,15.4146,1
5286,37.3477,20.4063,22.2124,20.0336,960.412,41.5192,11.4052,1
5287,29.1212,37.1125,21.2991,12.4672,868.6738,37.2326,19.3043,1
5288,25.6771,30.7988,20.2444,23.2797,825.6292,34.0682,16.7962,1
5289,19.0547,26.3193,32.0413,22.5847,705.2198,26.8909,14.5147,1
5290,19.3729,30.3605,32.1004,18.1661,711.0408,27.569,16.2702,1
5291,18.5731,29.2082,33.7604,18.4584,695.4868,26.602,15.7116,1
5292,20.1155,29.0466,27.2333,23.6046,734.2669,28.6702,15.9396,1
5293,20.3822,29.8959,33.6783,16.0436,718.691,28.0641,15.9105,1
5294,31.8512,23.6978,22.651,21.8001,892.0354,37.6425,13.1569,1
5295,32.8031,19.9977,34.4053,12.7939,866.8222,36.3134,10.7665,1
5296,19.9903,39.5772,27.7188,12.7137,736.5116,29.6655,20.5514,0
5297,32.6668,26.6234,16.8312,23.8785,921.1531,39.399,14.7444,1
5298,32.7829,29.0503,23.7124,14.4544,903.1739,38.7908,15.3924,1
5299,17.4264,28.9089,32.852,20.8128,683.7281,25.8247,15.7032,1
5300,18.1024,36.64,30.4635,14.7941,703.21,27.5234,19.2076,1
5301,38.0362,34.9395,19.1126,7.9117,985.5844,44.0751,17.9445,1
5302,16.8052,29.1153,29.1903,24.8893,687.0513,25.888,16.051,1
5303,37.9202,27.5777,16.7993,17.7027,987.3941,43.501,14.851,1
5304,22.8752,28.7485,24.5199,23.8564,776.7542,31.1147,15.8056,1
5305,27.4633,34.2638,30.6345,7.6384,818.5193,34.3523,17.5902,1
5306,37.8609,30.2137,17.7492,14.1762,985.1208,43.6129,15.9574,1
5307,18.7551,33.1368,25.0423,23.0658,725.88,28.393,17.9523,1
5308,33.1659,25.4863,25.2462,16.1016,901.5778,38.4751,13.7092,1
5309,23.0346,24.2722,31.7664,20.9268,754.7697,29.729,13.3917,1
5310,26.5935,35.1159,22.3977,15.8928,832.784,34.9382,18.5115,1
5311,33.7614,39.12,19.1536,7.965,934.1167,41.2804,20.0379,0
5312,36.8294,24.4455,16.604,22.1211,972.779,42.3548,13.55,1
5313,14.69,35.4967,31.9823,17.831,655.4263,24.5915,18.8182,0
5314,35.6893,15.6658,28.1544,20.4906,919.4856,38.9055,9.0623,1
5315,16.2692,37.1205,29.4692,17.1411,683.5173,26.3221,19.5887,1
5316,27.6832,32.5156,22.7516,17.0496,844.0435,35.4308,17.2808,1
5317,29.6314,29.5763,34.6328,6.1596,831.2819,34.9246,15.1577,1
5318,32.6894,27.0257,17.1315,23.1534,920.7352,39.4183,14.9021,1
5319,32.4085,28.1042,23.7641,15.7233,897.866,38.3949,14.9955,1
5320,25.5951,34.8513,22.9503,16.6033,818.5138,34.0729,18.4219,1
5321,34.3381,21.9465,23.2324,20.483,920.5025,39.2585,12.2022,1
5322,35.9755,16.7079,28.278,19.0385,923.2138,39.2203,9.4963,1
5323,33.9663,36.4927,17.5393,12.0018,940.2073,41.3731,18.9664,1
5324,25.6589,20.2764,31.7774,22.2873,785.5424,31.2823,11.4754,1
5325,26.1331,20.5037,28.5761,24.787,801.1872,32.1159,11.7391,1
5326,29.0941,29.7213,31.0053,10.1794,835.5205,35.0401,15.4714,1
5327,26.247,17.5081,31.7386,24.5062,791.6261,31.4302,10.2244,1
5328,31.1204,26.9712,32.2983,9.6101,855.5959,36.0966,14.0622,1
5329,12.8076,39.7487,29.3904,18.0533,641.7983,23.9915,20.9575,0
5330,24.2433,30.6603,21.5524,23.5441,803.714,32.7802,16.7428,1
5331,18.1997,27.256,31.1284,23.4159,697.7389,26.4719,15.0329,1
5332,30.3577,32.5812,24.3801,12.681,872.6216,37.2426,17.0515,1
5333,22.7314,24.0525,29.2374,23.9787,758.4566,29.8284,13.465,1
5334,26.3925,27.0388,23.8743,22.6944,821.8031,33.6902,14.8811,1
5335,16.3366,38.6902,22.765,22.2082,705.2569,27.4846,20.6776,0
5336,16.549,32.6753,27.061,23.7147,692.0173,26.383,17.7605,1
5337,24.6455,38.4885,31.1696,5.6964,783.8049,32.6006,19.586,1
5338,35.6662,23.7844,32.9472,7.6022,908.8784,39.11,12.3483,1
5339,28.6681,15.5521,32.0584,23.7214,819.9526,33.0103,9.1993,1
5340,36.3956,32.2036,17.9406,13.4603,967.2248,42.6914,16.9094,1
5341,39.2647,21.4347,27.9528,11.3478,967.6684,42.2856,11.3982,1
5342,36.8443,20.7645,27.3322,15.0591,938.939,40.4592,11.2858,1
5343,35.3535,24.3417,22.4601,17.8446,936.7096,40.4019,13.2415,1
5344,37.7931,24.9877,21.5343,15.685,970.3046,42.4566,13.4349,1
5345,31.607,20.8766,23.209,24.3074,885.8982,37.0684,11.8967,1
5346,17.1609,32.7544,25.8266,24.258,703.4091,27.0296,17.8327,1
5347,38.4277,29.6198,21.904,10.0484,979.4444,43.3967,15.4128,1
5348,15.386,34.6486,25.6977,24.2676,682.5569,25.9071,18.7804,1
5349,16.1798,37.7401,22.4334,23.6467,703.817,27.3074,20.2889,0
5350,23.9781,37.7004,24.7794,13.5421,794.2386,32.9013,19.6627,1
5351,30.7549,27.7068,20.7393,20.7991,886.0713,37.5179,15.1013,1
5352,15.1424,31.194,32.4966,21.167,657.3877,24.3901,16.867,0
5353,15.7825,28.4664,30.818,24.933,669.0605,24.8115,15.7292,0
5354,30.7415,22.7751,33.7421,12.7412,844.4305,35.1449,12.152,1
5355,22.0824,32.4665,24.1343,21.3168,769.8606,30.9752,17.5123,1
5356,30.933,32.2396,30.6562,6.1712,860.8137,36.7636,16.4901,1
5357,34.7957,27.3067,20.8452,17.0525,936.064,40.5301,14.6765,1
5358,39.6419,17.7492,22.2864,20.3225,987.539,42.9602,10.094,1
5359,32.6321,31.2091,20.4812,15.6775,912.0621,39.366,16.5452,1
5360,31.1948,24.9613,30.7016,13.1423,860.3111,36.1556,13.2692,1
5361,38.708,17.0634,26.5941,17.6345,962.5995,41.5719,9.5898,1
5362,38.6496,35.5577,20.1204,5.6723,990.5376,44.4682,18.1192,1
5363,19.0477,38.2892,30.824,11.839,714.7695,28.3727,19.855,1
5364,21.173,29.8197,32.0788,16.9286,733.3356,28.8806,15.9256,1
5365,38.6608,28.71,24.2201,8.4091,974.9553,43.1495,14.8595,1
5366,30.8728,35.7021,19.1414,14.2836,896.3373,38.7108,18.7081,1
5367,21.4379,23.1015,30.8583,24.6024,736.9491,28.5138,13.0269,1
5368,39.1855,21.3231,25.9613,13.5302,972.5964,42.4919,11.4733,1
5369,24.5403,33.0711,32.9166,9.472,774.5394,31.6801,17.1039,1
5370,24.5369,24.406,30.7346,20.3225,776.7109,31.0299,13.4223,1
5371,21.5243,36.9218,21.4349,20.1189,773.21,31.419,19.6681,1
5372,25.8356,29.0728,32.3968,12.6948,790.2916,32.2975,15.2981,1
5373,11.4576,38.3141,25.8695,24.3588,634.7683,23.3006,20.6186,0
5374,33.3859,24.2313,32.0304,10.3524,883.3484,37.5545,12.7368,1
5375,29.4892,16.0922,32.6314,21.7872,828.7664,33.6135,9.3533,1
5376,39.9819,26.2072,20.1315,13.6794,1002.4827,44.4506,13.9244,1
5377,27.3927,30.8573,32.1933,9.5567,811.2573,33.7057,16.002,1
5378,29.0942,28.8237,31.4387,10.6435,833.7733,34.8808,15.0505,1
5379,36.9403,16.5993,31.1517,15.3087,926.5982,39.5393,9.2182,1
5380,30.1564,33.6644,24.0358,12.1435,871.6792,37.2569,17.5608,1
5381,39.6261,24.6819,29.6338,6.0582,968.7658,42.6821,12.7044,1
5382,32.6578,31.3802,20.1216,15.8404,913.548,39.4547,16.6405,1
5383,38.959,19.9891,26.2183,14.8335,968.3268,42.1371,10.8846,1
5384,37.8142,34.9664,17.7044,9.515,987.0476,44.1065,18.0541,1
5385,28.6553,32.3035,22.8767,16.1645,855.7133,36.1287,17.1216,1
5386,23.739,27.2274,29.5587,19.4749,771.6747,30.8984,14.7822,1
5387,23.9548,31.0517,24.8107,20.1829,790.5282,32.1478,16.7368,1
5388,30.1479,28.3697,24.484,16.9984,867.5818,36.6053,15.2047,1
5389,19.0283,30.7645,26.7484,23.4589,722.9905,28.1008,16.7898,1
5390,15.4265,39.0217,30.7498,14.8019,670.0923,25.7115,20.399,0
5391,33.0675,15.7866,26.1708,24.9751,892.7241,37.2039,9.3918,1
5392,36.4285,24.3186,24.4938,14.7591,944.0342,40.9316,13.0448,1
5393,36.4319,20.4561,26.6817,16.4304,935.5812,40.2029,11.2139,1
5394,22.7725,33.067,24.2156,19.9448,778.5435,31.5543,17.7302,1
5395,19.5745,27.5687,30.2821,22.5747,717.6193,27.6697,15.1388,1
5396,25.7722,30.5181,20.3366,23.3732,826.4012,34.0967,16.6614,1
5397,32.975,19.4787,28.367,19.1793,886.8257,37.2323,10.8901,1
5398,34.225,36.0575,19.6536,10.0639,936.8807,41.2258,18.6326,1
5399,26.1973,22.3562,27.4461,24.0005,806.3057,32.5267,12.6181,1
5400,14.8994,39.3568,21.8002,23.9437,690.5202,26.6008,21.115,0
5401,32.0622,29.6581,16.1827,22.097,917.0589,39.3641,16.1549,1
5402,29.7982,32.902,15.8399,21.4599,891.4082,38.0482,17.7386,1
5403,39.8379,19.135,17.7402,23.2869,1004.321,43.898,10.9647,1
5404,31.2148,39.0842,15.9534,13.7475,911.8668,39.789,20.367,0
5405,34.3908,27.3469,22.1988,16.0634,926.9625,40.0374,14.6372,1
5406,19.3023,34.3845,34.887,11.4262,703.8101,27.5679,17.8778,1
5407,38.2227,17.4957,22.6989,21.5826,968.4352,41.796,10.0428,1
5408,35.0318,32.781,25.6581,6.5291,927.313,40.6379,16.7822,1
5409,16.5971,28.6201,31.7588,23.024,676.4971,25.3158,15.6915,1
5410,35.0525,24.2305,24.5129,16.204,926.7333,39.8735,13.0875,1
5411,32.8378,26.1637,19.101,21.8975,916.2516,39.1606,14.3957,1
5412,27.5113,31.2267,25.1325,16.1295,834.107,34.825,16.5811,1
5413,26.2493,30.6682,34.3324,8.7501,790.453,32.5164,15.8591,1
5414,18.179,30.8246,27.0001,23.9964,711.6491,27.4267,16.8521,1
5415,28.2315,34.5067,25.4902,11.7717,843.6762,35.683,17.9596,1
5416,30.2472,36.7259,17.3396,15.6872,894.4345,38.6002,19.3042,1
5417,30.3755,35.2582,18.2128,16.1535,892.6837,38.4139,18.5983,1
5418,27.1452,27.3626,23.7187,21.7735,831.8404,34.3196,14.9877,1
5419,33.6052,33.608,24.8429,7.9439,912.3405,39.7588,17.2807,1
5420,32.6589,19.3433,30.1335,17.8643,877.5077,36.7298,10.7435,1
5421,30.3607,20.264,28.4578,20.9175,854.2678,35.3191,11.387,1
5422,34.8925,23.9806,23.5072,17.6197,927.625,39.8652,13.0475,1
5423,30.3992,36.0088,28.506,5.086,862.4769,37.0735,18.3096,1
5424,24.1178,35.1642,27.689,13.0289,785.988,32.3212,18.3639,1
5425,27.4394,33.4079,15.8967,23.256,862.0067,36.3033,18.0993,1
5426,24.2538,20.8645,32.8359,22.0458,765.0972,30.131,11.755,1
5427,21.9986,37.8717,20.56,19.5697,782.2387,32.0064,20.11,0
5428,29.0893,16.7732,34.4798,19.6577,818.5629,33.1257,9.5661,1
5429,35.1998,21.0794,24.1729,19.5478,928.0188,39.6864,11.7126,1
5430,21.0671,38.6084,20.2769,20.0476,771.8128,31.4192,20.5071,0
5431,39.467,16.9296,32.7852,10.8182,953.4466,41.2672,9.1139,1
5432,36.9871,18.5369,20.069,24.407,961.3999,41.3396,10.7329,1
5433,34.4704,31.0654,26.5965,7.8677,916.6233,39.8912,16.0048,1
5434,24.6258,34.8508,25.7332,14.7902,798.0485,32.9466,18.3128,1
5435,23.873,36.6985,33.0801,6.3484,767.5219,31.5491,18.7302,1
5436,32.9971,26.3102,22.5838,18.1089,907.8678,38.8102,14.2416,1
5437,13.4968,38.584,25.8932,22.0261,660.3219,24.8767,20.6135,0
5438,26.515,33.1239,31.0154,9.3458,804.9531,33.4529,17.1227,1
5439,34.2852,29.5173,27.4574,8.7402,910.951,39.4596,15.283,1
5440,31.6476,39.7646,17.1434,11.4444,914.0475,40.0262,20.569,0
5441,36.2704,34.3449,18.6703,10.7144,964.5417,42.7296,17.8153,1
5442,37.6094,18.4298,19.951,24.0098,969.4789,41.8173,10.6555,1
5443,14.561,39.5574,29.058,16.8236,664.6179,25.3496,20.7881,0
5444,36.6299,18.9865,23.9578,20.4258,945.4933,40.5731,10.7188,1
5445,34.499,23.6678,34.1582,7.675,890.5967,38.0405,12.2944,1
5446,18.5175,38.6842,30.4348,12.3635,709.5058,28.0677,20.0839,0
5447,35.82,30.4251,17.8102,15.9447,959.5316,42.0765,16.1693,1
5448,37.2479,37.2072,16.9286,8.6163,983.4173,44.0312,19.1206,1
5449,30.2763,26.645,28.6976,14.3811,855.6837,35.9233,14.1854,1
5450,34.5138,36.3678,22.54,6.5785,931.9859,41.0753,18.5786,1
5451,38.1059,28.121,23.0266,10.7465,971.3047,42.8301,14.7053,1
5452,35.0417,28.2759,21.521,15.1614,937.596,40.7291,15.0476,1
5453,13.7902,32.0019,31.8022,22.4057,642.9718,23.5484,17.3453,0
5454,30.1929,28.9579,18.928,21.9212,885.1064,37.4821,15.7942,1
5455,38.4853,35.418,20.9986,5.0981,985.7796,44.205,18.0149,1
5456,25.1586,39.4838,24.1841,11.1735,811.6717,34.078,20.4123,0
5457,24.0263,37.5438,30.4057,8.0242,777.8834,32.133,19.2534,1
5458,37.1078,30.7553,19.9534,12.1836,969.3652,42.7915,16.1086,1
5459,12.192,39.2591,23.6151,24.9338,651.1844,24.2783,21.1256,0
5460,36.2719,19.2375,20.5815,23.9091,951.2724,40.8013,11.0533,1
5461,23.57,39.2232,22.8848,14.322,795.582,33.0239,20.4709,0
5462,17.8883,35.1237,29.1439,17.8441,703.7338,27.3786,18.6325,1
5463,36.0983,34.9279,23.8391,5.1347,947.1749,41.9393,17.772,1
5464,26.1804,33.015,28.539,12.2656,808.1457,33.5333,17.2435,1
5465,32.8281,16.1604,27.6879,23.3236,885.3677,36.8507,9.4796,1
5466,32.0863,33.8534,18.4766,15.5838,912.5755,39.5227,17.8617,1
5467,24.4622,36.3152,20.618,18.6046,812.0807,33.6994,19.2739,1
5468,39.5895,19.7792,28.1763,12.455,970.2296,42.3191,10.6369,1
5469,38.5758,31.5509,16.7858,13.0874,997.6162,44.4382,16.5607,1
5470,31.6756,39.7893,23.1889,5.3462,896.2731,39.2038,20.2154,0
5471,33.0765,36.0718,18.0072,12.8445,927.4706,40.585,18.8066,1
5472,35.5548,21.6453,22.5717,20.2282,937.5428,40.2426,12.0364,1
5473,15.3124,33.669,34.4268,16.5918,654.9585,24.5212,17.83,0
5474,34.5064,29.4771,25.4753,10.5413,919.6424,39.9008,15.371,1
5475,36.4441,15.9663,29.5297,18.0599,924.9452,39.3196,9.0668,1
5476,33.7723,19.4946,23.511,23.2221,911.3688,38.5199,11.1406,1
5477,29.8781,28.5996,24.3427,17.1796,864.7484,36.4454,15.3306,1
5478,19.7213,36.1293,31.0036,13.1458,721.5705,28.6219,18.8534,1
5479,32.1325,30.258,30.5199,7.0896,875.2251,37.4763,15.5544,1
5480,39.7605,25.2189,15.3272,19.6934,1013.6339,44.8462,13.7911,1
5481,35.9808,24.4916,28.6721,10.8555,925.9899,40.0254,12.8971,1
5482,32.266,33.2386,19.8991,14.5963,910.2466,39.3925,17.4951,1
5483,13.9817,35.4759,29.5911,20.9513,653.7352,24.3856,18.995,0
5484,35.4117,23.7335,17.7897,23.0651,951.1438,41.033,13.2507,1
5485,23.1892,20.031,31.8856,24.8943,754.2235,29.3632,11.5091,1
5486,37.1848,35.9071,15.2565,11.6516,986.994,44.0743,18.6526,1
5487,36.5257,23.9355,23.0049,16.5339,949.5249,41.1718,12.9598,1
5488,27.8628,30.057,17.3307,24.7495,861.322,36.0557,16.5134,1
5489,24.7209,35.5082,21.1192,18.6518,813.4074,33.7371,18.8732,1
5490,31.4069,20.0658,27.3269,21.2005,870.6381,36.2507,11.3049,1
5491,23.7495,39.6736,15.5773,20.9996,819.9731,34.2329,21.0968,0
5492,35.6755,17.5365,34.321,12.467,901.7489,38.2374,9.5163,1
5493,18.9418,32.21,25.5909,23.2573,726.1049,28.3562,17.5005,1
5494,38.1859,25.4369,18.1654,18.2118,985.5459,43.2762,13.8111,1
5495,22.8345,33.9274,28.5626,14.6755,766.7067,31.0874,17.8442,1
5496,29.8226,16.5487,32.9883,20.6404,832.0923,33.8672,9.5128,1
5497,24.1377,16.4804,34.7239,24.658,755.7903,29.2962,9.7197,1
5498,26.4135,28.8986,27.9799,16.708,810.6782,33.3359,15.4518,1
5499,35.1729,29.922,28.4744,6.4306,919.1996,40.0364,15.3468,1
5500,20.6177,37.5674,29.1023,12.7126,739.1975,29.7275,19.5465,1
5501,22.7736,31.2783,34.8367,11.1114,745.7993,29.8714,16.3058,1
5502,27.7773,26.341,23.3271,22.5546,840.4052,34.7424,14.5238,1
5503,28.3842,21.4885,27.2379,22.8894,833.8334,34.1224,12.1176,1
5504,26.9361,37.553,22.5215,12.9894,837.9126,35.4492,19.5559,1
5505,21.0103,34.9851,19.8059,24.1988,770.7034,31.0433,18.9445,1
5506,33.3823,32.7475,17.8571,16.0131,930.0813,40.4728,17.3345,1
5507,13.7286,33.4575,31.1616,21.6524,644.8511,23.7514,18.0279,0
5508,13.1978,39.1705,31.5655,16.0663,639.8605,23.9199,20.5492,0
5509,33.6636,35.9615,18.3495,12.0254,933.7276,40.9712,18.7023,1
5510,14.8596,38.0154,24.4559,22.6691,681.3846,26.0511,20.3678,0
5511,39.6873,17.575,31.7705,10.9672,959.5674,41.6477,9.4455,1
5512,16.012,35.7514,31.9919,16.2447,672.0503,25.6229,18.8504,1
5513,15.9251,35.889,28.8044,19.3815,680.5955,26.0183,19.1074,1
5514,11.7037,37.2848,27.9439,23.0677,631.1064,23.084,20.0264,0
5515,12.218,36.8546,31.8147,19.1127,625.7082,22.8856,19.574,0
